ID,POS,#,Name,Nickname,Age,NAT,City,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc
33989,C,2,BEN GOLDSMITH,,17,USA,"Northbridge, MA","5' 10""",170 lbs,Right,Right,Northbridge,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,25,25,125,114,48,14,0,1,25,35,9,5,15,0.421,0.472,0.57,31.7,12.2,0.149,0.456,1.042,0.435,0,1.5,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
34325,LF,11,IRV GOLDSTEIN,,17,USA,"New York, NY","6' 0""",185 lbs,Right,Right,Branford,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,24,24,124,101,44,12,0,0,23,31,17,7,12,0.436,0.516,0.554,34.9,14.7,0.119,0.469,1.071,0.454,0,1.7,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33910,SP,7,GUS GOODRICH,,17,USA,"Maryville, IL","6' 5""",180 lbs,Right,Right,Maryville,-,Average,HS Junior,3,EX GB,86-88 Mph,Over the Top,GB'er,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,7,2,0,0,0,91.2,63,1,20,18,41,111,1.77,0.25,1.13,10.2,0.1,6.2,4,10.9,2.7,0,0,0,0,2.26,0,3.6,4.3,Slot,-,Average
33907,SP,18,ROY GOSSARD,,17,USA,"Naperville, IL","6' 2""",165 lbs,Right,Right,Naperville,-,Average,HS Junior,4,NEU,84-86 Mph,Normal (3/4),Normal,27,27,136,128,49,10,2,1,27,40,2,4,13,0.383,0.391,0.516,25.8,7.8,0.133,0.383,0.907,0.384,0,0.8,0,10,5,15,15,7,4,0,0,0,114.1,105,4,43,39,51,74,3.07,0.258,1.36,12.4,0.3,8.3,4,5.8,1.5,0,0,0,0,3.75,0,2,3,Slot,-,Average
33974,RP,6,SAM GOULDING,,17,USA,"Springfield, KY","5' 10""",145 lbs,Right,Right,Springfield,-,Average,HS Junior,3,GB,85-87 Mph,Normal (3/4),GB'er,24,24,123,121,50,10,0,3,32,43,1,5,13,0.413,0.418,0.57,28.8,10.5,0.157,0.425,0.988,0.416,0,1.2,0,5,2,16,8,4,2,0,0,0,65.1,49,0,18,16,30,73,2.2,0.275,1.21,11,0,6.8,4.1,10.1,2.4,0,0,0,0,2.39,0,2.2,2.3,Slot,-,Average
33507,SS,9,BILL GRAHAM,,19,USA,"New Castle, PA","5' 9""",160 lbs,Right,Right,Bluegrass State,-,Great,CO Sophomore,1,EX FB,80-83 Mph,Normal (3/4),Normal,63,63,317,269,71,12,5,6,39,49,41,23,23,0.264,0.365,0.413,46.8,6,0.149,0.345,0.778,0.269,0,0.8,0,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33504,SP,20,HOMER GRANGER,,15,USA,"Cincinnati, OH","5' 10""",145 lbs,Right,Right,Winchester,-,Average,HS Junior,4,FB,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,8,3,0,0,0,108.1,97,4,34,32,35,112,2.66,0.287,1.22,11.2,0.3,8.1,2.9,9.3,3.2,0,0,0,0,2.66,0,3.6,3.7,Slot,-,Average
33777,SS,7,PHIL GRATZ,,17,USA,"New Haven, CT","5' 11""",160 lbs,Right,Right,Taft,-,Average,HS Junior,1,FB,80-83 Mph,Sidearm,Normal,21,21,106,84,38,11,4,3,24,33,15,4,18,0.452,0.538,0.786,40.2,19.1,0.333,0.543,1.323,0.438,0,2.1,0,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33987,1B,65,BILL GRAY,,17,USA,"Elkins, WV","6' 0""",175 lbs,Left,Left,Elkins,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,23,23,115,104,40,12,2,3,25,39,8,9,17,0.385,0.439,0.625,29.2,10.9,0.24,0.451,1.064,0.402,0,1.3,0,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33935,SP,13,DON GREEN,,17,USA,"New York, NY","5' 11""",150 lbs,Switch,Right,Roosevelt,-,Average,HS Junior,3,NEU,85-87 Mph,Normal (3/4),Normal,10,10,52,45,16,6,1,3,14,14,0,4,10,0.356,0.347,0.733,10,6.9,0.378,0.404,1.08,0.317,0,0.4,0,7,4,15,15,7,3,0,0,0,106.2,88,2,33,30,47,106,2.53,0.271,1.27,11.5,0.2,7.4,4,8.9,2.3,0,0,0,0,2.81,0,3.2,3.6,Slot,-,Average
33502,CF,23,JOHNNY GUTHRIE,,16,USA,"Brooklyn, NY","5' 11""",165 lbs,Right,Right,Bryant,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,26,26,131,107,49,11,3,0,28,34,18,3,14,0.458,0.538,0.617,41.5,17.2,0.159,0.496,1.155,0.462,0,2.1,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33803,RP,21,TOM GUY,,16,USA,"Brooklyn, NY","6' 4""",170 lbs,Right,Right,Fort Lee,-,Average,HS Junior,3,NEU,84-86 Mph,Normal (3/4),Normal,22,22,111,103,38,8,2,0,21,34,2,9,10,0.369,0.37,0.485,18.9,6.9,0.117,0.357,0.856,0.392,0,0.4,0,6,3,13,6,3,1,1,0,0,57.1,52,3,25,23,32,35,3.61,0.251,1.47,13.7,0.5,8.2,5,5.5,1.1,0,0,0,0,4.49,0,0.3,0.9,Slot,-,Average
33509,SS,18,JACK HALL,,15,USA,"Ironton, OH","5' 11""",155 lbs,Right,Right,St. Joseph Central,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,24,24,124,104,43,12,3,3,28,42,18,5,18,0.413,0.508,0.673,38.7,15.3,0.26,0.503,1.181,0.417,0,2,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
34373,2B,16,GENE HAM,,20,USA,"Wallkill, NY","5' 10""",160 lbs,Right,Right,Brooklyn Catholic,-,Good,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,61,61,308,292,70,6,1,3,37,52,7,67,10,0.24,0.269,0.298,25.6,2.9,0.058,0.255,0.567,0.298,0,-2.5,0,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33778,3B,22,ERNIE HANKS,,19,USA,"Denver, CO","5' 10""",180 lbs,Right,Right,College of Waco,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,56,56,282,233,64,12,1,9,44,54,37,22,22,0.275,0.389,0.451,45.7,6.9,0.176,0.37,0.84,0.27,0,0.9,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
34002,C,22,BILLY HANLEY,,17,USA,"Akron, OH","5' 9""",160 lbs,Switch,Right,North,-,Average,HS Junior,1,EX FB,80-83 Mph,Normal (3/4),Normal,22,22,110,99,38,16,1,1,22,35,10,10,18,0.384,0.445,0.596,27.2,11.3,0.212,0.448,1.041,0.42,0,1.3,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33534,3B,10,EARL HANSON,,20,USA,"Council Bluffs, IA","6' 0""",175 lbs,Left,Right,Calumet Catholic,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,60,60,304,274,74,10,2,4,44,48,26,16,16,0.27,0.334,0.365,39.4,5,0.095,0.312,0.699,0.275,0,-0.7,0,39,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
35480,CF,13,BUS HARRIS,,19,USA,"Bridgeport, CT","5' 10""",150 lbs,Left,Left,San Diego Maritime Academy,-,Fair,CO Sophomore,1,EX FB,80-83 Mph,Normal (3/4),Normal,40,40,200,169,51,8,5,2,34,38,25,11,15,0.302,0.392,0.444,36,7.4,0.142,0.368,0.836,0.308,0,0,0,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
34008,SS,10,JOE HARRIS,,17,USA,"Philadelphia, PA","5' 10""",150 lbs,Right,Right,Central,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,24,24,123,107,43,11,0,3,29,33,7,7,14,0.402,0.45,0.589,30.5,11.6,0.187,0.436,1.039,0.404,0,1.3,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33528,C,22,CHARLIE HAWKINS,,20,USA,"Fullerton, CA","5' 10""",185 lbs,Right,Right,CC Los Angeles,-,Great,CO Sophomore,1,FB,80-83 Mph,Over the Top,Normal,49,49,249,212,61,11,0,2,33,45,30,12,13,0.288,0.374,0.368,32.8,5.6,0.08,0.334,0.742,0.294,0,-0.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33561,RF,24,EDDIE HEATON,,16,USA,"Scottsbluff, NE","6' 0""",160 lbs,Left,Left,Superior,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,25,25,127,101,43,13,1,5,30,44,20,7,19,0.426,0.543,0.723,44,19.8,0.297,0.535,1.266,0.427,0,2.4,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33536,SP,21,GEORGE HENDERSON,,20,USA,"St. Petersburg, FL","5' 7""",155 lbs,Right,Right,Marquis College,-,Good,CO Sophomore,5,NEU,87-89 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,3,5,0,0,0,79.2,88,9,46,45,40,57,5.08,0.319,1.61,14.5,1,9.9,4.5,6.4,1.4,0,0,0,0,4.74,0,0.3,0.3,Slot,-,Average
33982,C,65,WALLY HENDERSON,WARLOCK,17,USA,"Salem, MA","5' 10""",155 lbs,Right,Right,Salem,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,25,25,127,109,42,10,1,1,23,39,11,9,12,0.385,0.472,0.523,28.9,11.5,0.138,0.442,0.995,0.414,0,1.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33995,SP,16,ELMER HENION,,17,USA,"Carnegie, PA","5' 10""",155 lbs,Right,Right,Galloway,-,Average,HS Junior,3,FB,85-87 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,5,1,0,0,0,72,55,3,23,21,35,76,2.62,0.251,1.25,11.6,0.4,6.9,4.4,9.5,2.2,0,0,0,0,3.21,0,1.7,2.3,Slot,-,Average
33780,SS,2,AL HERRIOTT,,17,USA,"Kansas City, MO","5' 9""",150 lbs,Right,Right,Sedalia,-,Average,HS Junior,1,FB,80-83 Mph,Sidearm,Normal,25,25,125,114,46,19,1,3,31,44,11,4,23,0.404,0.456,0.667,35.8,13.8,0.263,0.477,1.123,0.402,0,1.7,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33568,RF,53,DON HERSEY,,19,USA,"DeKalb, IL","6' 2""",195 lbs,Right,Left,Bluegrass State,-,Great,CO Sophomore,1,FB,80-83 Mph,Over the Top,Normal,43,43,216,185,53,9,0,8,36,50,26,13,17,0.286,0.384,0.465,36.6,7.2,0.178,0.374,0.849,0.273,0,0.5,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33820,2B,11,AL HESS,,19,USA,"Moundsville, WV","6' 0""",180 lbs,Right,Right,Georgia Baptist,-,Great,CO Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,48,48,241,209,56,11,6,1,24,35,28,9,18,0.268,0.353,0.392,34.8,5.7,0.124,0.332,0.745,0.272,0,-0.1,0,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33517,SS,5,FRANK HILL,,20,USA,"Chicago, IL","5' 8""",150 lbs,Right,Right,Tallmadge State,-,Good,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,55,55,277,237,68,13,6,7,48,48,37,20,26,0.287,0.382,0.481,49.2,7.3,0.194,0.374,0.863,0.289,0,1.4,0,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33921,C,18,HARRY HINKLE,,17,USA,"Newark, NJ","6' 0""",175 lbs,Right,Right,Newark,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,108,96,44,9,0,2,25,42,5,2,11,0.458,0.486,0.615,29.8,13.4,0.156,0.462,1.1,0.447,0,1.4,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33917,C,13,JACK HINTON,,17,USA,"Shiloh, NJ","5' 11""",175 lbs,Left,Right,Shiloh,-,Average,HS Junior,1,EX FB,80-83 Mph,Normal (3/4),Normal,23,23,119,105,40,7,1,3,25,31,11,9,11,0.381,0.444,0.552,27,10.6,0.171,0.427,0.997,0.398,0,1.2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33810,2B,8,BERT HITCHCOCK,,17,USA,"New York, NY","5' 10""",150 lbs,Right,Right,Montclair,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,27,27,136,111,49,13,5,1,30,45,19,5,19,0.441,0.526,0.676,44.2,16.8,0.234,0.5,1.202,0.453,0,2.2,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33943,CF,11,PAT HOFFMAN,,17,USA,"Benton Harbor, MI","5' 11""",165 lbs,Right,Right,Benton Harbor,-,Average,HS Junior,4,NEU,83-85 Mph,Over the Top,Normal,26,26,133,118,48,11,1,0,24,38,7,6,12,0.407,0.45,0.517,29.4,10.2,0.11,0.418,0.967,0.421,0,1.2,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
34238,SS,18,LOU HOFMEISTER,,17,USA,"Eagle Pass, TX","5' 10""",150 lbs,Right,Right,Junction,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,119,102,43,13,3,3,26,42,10,4,19,0.422,0.474,0.696,36.3,14.6,0.275,0.479,1.17,0.412,0,1.7,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33511,3B,11,BILL HOGAN,CREOLE,21,USA,"Waukegan, IL","6' 0""",190 lbs,Right,Right,American Atlantic,-,Great,CO Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,54,54,270,232,60,8,1,3,33,51,36,24,12,0.259,0.361,0.341,35.1,5.2,0.082,0.323,0.701,0.278,0,0.2,0,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33529,C,9,BILL HOLDEN,,20,USA,"Richmond, VA","5' 10""",185 lbs,Right,Right,Western Florida,-,Great,CO Sophomore,1,FB,80-83 Mph,Sidearm,Normal,52,52,261,239,63,9,1,0,35,50,12,14,10,0.264,0.306,0.31,24.6,3.6,0.046,0.276,0.616,0.276,0,-1.5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
34001,LF,7,BUD HOLLAND,,17,USA,"Munhall, PA","5' 11""",165 lbs,Right,Right,Munhall,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,22,22,110,92,38,11,2,1,24,31,14,7,14,0.413,0.482,0.609,29.4,13.2,0.196,0.465,1.091,0.425,0,1.4,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33764,CF,28,CAL HOLMES,,20,USA,"Worcester, MA","5' 10""",165 lbs,Right,Left,Lane State,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,63,63,316,274,77,12,5,2,39,48,39,16,19,0.281,0.375,0.383,48.6,6.5,0.102,0.343,0.758,0.293,0,0.1,0,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33792,1B,4,CHICK HOLTON,,17,USA,"Chicago Heights, IL","5' 11""",180 lbs,Right,Right,Kenosha,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,25,25,129,115,50,20,1,2,27,37,7,9,23,0.435,0.484,0.678,38.9,14.8,0.243,0.485,1.162,0.462,0,1.9,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33813,SS,21,JACK HOLTON,,17,USA,"Chicago, IL","5' 11""",155 lbs,Right,Right,Juda,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,27,27,138,119,50,12,1,2,33,42,11,2,15,0.42,0.489,0.588,37.4,13.1,0.168,0.46,1.077,0.417,0,1.7,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
37532,CF,7,DON HORN,,20,USA,"Stoughton, MA","6' 0""",175 lbs,Right,Right,Georgia Baptist,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,51,51,257,240,66,13,5,3,40,43,8,6,21,0.275,0.311,0.408,32.4,4.6,0.133,0.313,0.72,0.269,0,-1.1,0,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33736,SP,36,DON HOUGHTON,,17,USA,"New York, NY","6' 3""",160 lbs,Switch,Right,Tullytown,-,Average,HS Junior,3,NEU,86-88 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,5,2,0,0,0,75,64,2,26,22,30,79,2.64,0.292,1.25,11.5,0.2,7.7,3.6,9.5,2.6,0,0,0,0,2.72,0,2.2,2.1,Slot,-,Average
33896,RF,28,BEN HOUSE,,17,USA,"Piqua, OH","5' 9""",155 lbs,Left,Left,Piqua,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,26,26,134,112,48,9,0,1,31,35,11,8,10,0.429,0.489,0.536,31.9,12.1,0.107,0.44,1.024,0.443,0,1.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33722,SP,4,ART HULL,,17,USA,"Columbus, OH","5' 11""",150 lbs,Left,Left,New Bremen,-,Average,HS Junior,3,NEU,85-87 Mph,Over the Top,Normal,20,20,103,96,38,8,1,0,20,27,5,7,9,0.396,0.431,0.5,21.2,9.2,0.104,0.407,0.931,0.427,0,0.8,0,6,3,13,13,7,2,0,0,0,97.2,67,3,22,18,32,124,1.66,0.248,1.01,9.3,0.3,6.2,2.9,11.4,3.9,0,0,0,0,2.1,0,4.1,4.5,Slot,-,Average
33771,RF,22,AL JACKSON,,17,USA,"Boone, IA","5' 11""",165 lbs,Switch,Left,Boone,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,24,24,122,99,44,13,3,4,27,39,17,6,20,0.444,0.541,0.758,46.7,21.7,0.313,0.543,1.299,0.444,0,2.4,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33964,2B,46,ADOLPH JACOBSON,,17,USA,"Greeley, CO","6' 1""",155 lbs,Right,Right,Greeley,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,22,22,112,98,40,15,4,2,25,30,8,5,21,0.408,0.459,0.704,35.9,15.2,0.296,0.481,1.164,0.409,0,1.6,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33526,C,24,BILL JOHNSON,,16,USA,"St. Augustine, FL","5' 9""",150 lbs,Right,Right,Jacksonville,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,119,91,41,10,0,3,30,40,17,3,13,0.451,0.556,0.659,37.3,18,0.209,0.512,1.215,0.437,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33497,C,22,CARL JOHNSON,,16,USA,"Quincy, MA","6' 1""",190 lbs,Right,Right,Brookfield,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,23,23,119,102,45,14,2,3,28,43,13,3,19,0.441,0.496,0.706,37.9,16.8,0.265,0.503,1.202,0.424,0,1.9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33508,SP,56,CHARLIE JOHNSON,,16,USA,"San Francisco, CA","5' 11""",155 lbs,Left,Left,McClatchy,-,Average,HS Junior,3,NEU,83-85 Mph,Normal (3/4),Normal,24,24,124,116,39,8,1,1,22,32,2,15,10,0.336,0.344,0.448,18.6,5.8,0.112,0.336,0.793,0.369,0,0.2,0,10,4,12,6,3,1,0,0,0,48,37,1,15,11,17,60,2.06,0.281,1.12,10.3,0.2,6.9,3.2,11.2,3.5,0,0,0,0,2.1,0,1.8,1.5,Slot,-,Average
33564,CF,21,HORATIO JOHNSON,,20,USA,"Springfield, OH","5' 7""",145 lbs,Switch,Right,Coastal State,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,39,39,199,170,48,7,4,2,29,36,24,9,13,0.282,0.372,0.406,30.3,6,0.124,0.343,0.778,0.287,0,0,0,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
34269,SP,43,DONNIE JONES,MOLE KILLER,17,USA,"Albert Lea, MN","6' 2""",185 lbs,Switch,Right,Minneapolis,-,Average,HS Junior,4,GB,87-89 Mph,Normal (3/4),GB'er,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,11,0,0,0,0,116.1,65,1,12,10,24,184,0.77,0.254,0.77,7.1,0.1,5,1.9,14.2,7.7,0,0,0,0,0.84,0,7.7,7.7,Slot,-,Average
33525,C,25,JEFF JONES,,20,USA,"Scranton, PA","5' 9""",180 lbs,Left,Right,Harrisburg State,-,Average,CO Sophomore,1,FB,80-83 Mph,Over the Top,Normal,48,48,243,206,58,8,0,2,31,48,31,24,10,0.282,0.373,0.35,30.9,5.4,0.068,0.33,0.723,0.306,0,0.3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33986,SS,45,RED JONES,,17,USA,"Cranston, RI","5' 9""",145 lbs,Switch,Right,Maynard,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,108,89,35,13,0,0,24,31,15,5,13,0.393,0.495,0.539,26.6,12.4,0.146,0.453,1.035,0.417,0,1.3,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33927,RF,20,ROSIE JONES,,17,USA,"New York, NY","6' 2""",180 lbs,Left,Left,Browning,-,Average,HS Junior,1,FB,80-83 Mph,Sidearm,Normal,25,25,127,115,57,19,3,0,31,46,5,5,22,0.496,0.52,0.713,45.4,19.5,0.217,0.522,1.233,0.504,0,2.3,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33770,SS,18,STEVE JONES,,20,USA,"Topeka, KS","6' 0""",175 lbs,Right,Right,Topeka State,-,Great,CO Sophomore,1,NEU,80-83 Mph,Over the Top,Normal,52,52,261,220,56,7,1,2,29,36,34,21,10,0.255,0.36,0.323,31.3,4.6,0.068,0.315,0.683,0.273,0,-0.6,0,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33566,CF,10,PETE JOSEPH,,17,USA,"Detroit, MI","5' 11""",155 lbs,Right,Right,Bay City,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,27,27,135,113,45,16,4,3,29,34,15,9,23,0.398,0.478,0.69,40.8,14.5,0.292,0.485,1.168,0.408,0,2,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33501,SP,8,WILLIE KADER,,16,USA,"Saginaw, MI","6' 2""",170 lbs,Right,Right,Au Sable,-,Average,HS Junior,3,NEU,83-85 Mph,Normal (3/4),Normal,25,25,128,121,45,6,1,0,28,40,3,14,7,0.372,0.392,0.438,21.2,6.9,0.066,0.36,0.83,0.421,0,0.5,0,9,4,14,14,10,1,0,0,0,113,84,3,29,26,45,119,2.07,0.251,1.14,10.4,0.2,6.7,3.6,9.5,2.6,0,0,0,0,2.66,0,3.7,4.7,Slot,-,Average
