ID,POS,#,Name,Nickname,Age,NAT,City,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc
33989,C,2,BEN GOLDSMITH,,17,USA,"Northbridge, MA","5' 10""",170 lbs,Right,Right,Northbridge,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,66,66,335,292,122,39,1,3,76,97,31,16,43,0.418,0.48,0.589,87.1,12.6,0.171,0.459,1.069,0.433,0,4.2,0,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
34325,LF,11,IRV GOLDSTEIN,,17,USA,"New York, NY","6' 0""",185 lbs,Right,Right,Branford,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,67,67,340,274,118,30,4,4,66,94,46,16,38,0.431,0.518,0.613,102.2,15.5,0.182,0.48,1.131,0.44,0,4.8,0,51,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33910,SP,7,GUS GOODRICH,,17,USA,"Maryville, IL","6' 5""",180 lbs,Right,Right,Maryville,-,Average,HS Junior,3,EX GB,86-88 Mph,Over the Top,GB'er,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,22,6,0,0,0,281.2,195,2,59,54,115,345,1.73,0.258,1.1,9.9,0.1,6.2,3.7,11,3,0,0,0,0,2.08,0,11.9,13.5,Slot,-,Average
33907,SP,18,ROY GOSSARD,,17,USA,"Naperville, IL","6' 2""",165 lbs,Right,Right,Naperville,-,Average,HS Junior,4,NEU,84-86 Mph,Normal (3/4),Normal,50,50,252,239,92,19,4,2,56,71,4,8,25,0.385,0.397,0.523,50,8.4,0.138,0.39,0.92,0.39,0,1.6,0,13,6,43,43,21,10,0,0,0,332,305,12,119,107,125,221,2.9,0.261,1.3,11.8,0.3,8.3,3.4,6,1.8,0,0,0,0,3.52,0,6.7,9.4,Slot,-,Average
33974,RP,6,SAM GOULDING,,17,USA,"Springfield, KY","5' 10""",145 lbs,Right,Right,Springfield,-,Average,HS Junior,3,GB,85-87 Mph,Normal (3/4),GB'er,29,29,152,146,60,12,0,5,43,53,1,10,17,0.411,0.409,0.596,35,9.7,0.185,0.421,1.005,0.414,0,1.4,0,13,6,41,21,12,3,2,0,0,172.2,124,0,45,35,61,208,1.82,0.276,1.07,10,0,6.5,3.2,10.8,3.4,0,0,0,0,1.95,0,7,6.4,Slot,-,Average
33507,SS,9,BILL GRAHAM,,19,USA,"New Castle, PA","5' 9""",160 lbs,Right,Right,Bluegrass State,-,Great,CO Sophomore,1,EX FB,80-83 Mph,Normal (3/4),Normal,63,63,317,269,71,12,5,6,39,49,41,23,23,0.264,0.365,0.413,46.8,6,0.149,0.345,0.778,0.269,0,0.8,0,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33504,SP,20,HOMER GRANGER,,15,USA,"Cincinnati, OH","5' 10""",145 lbs,Right,Right,Winchester,-,Average,HS Junior,4,FB,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,8,3,0,0,0,108.1,97,4,34,32,35,112,2.66,0.287,1.22,11.2,0.3,8.1,2.9,9.3,3.2,0,0,0,0,2.66,0,3.6,3.7,Slot,-,Average
33777,SS,7,PHIL GRATZ,,17,USA,"New Haven, CT","5' 11""",160 lbs,Right,Right,Taft,-,Average,HS Junior,1,FB,80-83 Mph,Sidearm,Normal,45,45,226,180,81,24,7,4,50,64,32,6,35,0.45,0.538,0.728,81.5,18.5,0.278,0.526,1.266,0.44,0,4.1,0,53,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33987,1B,65,BILL GRAY,,17,USA,"Elkins, WV","6' 0""",175 lbs,Left,Left,Elkins,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,71,71,359,306,124,39,5,10,78,105,40,18,54,0.405,0.479,0.663,103.3,13.5,0.258,0.479,1.142,0.406,0,5.1,0,49,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33935,SP,13,DON GREEN,,17,USA,"New York, NY","5' 11""",150 lbs,Switch,Right,Roosevelt,-,Average,HS Junior,3,NEU,85-87 Mph,Normal (3/4),Normal,58,58,299,282,103,27,2,3,66,92,2,21,32,0.365,0.369,0.507,52.8,7.2,0.142,0.368,0.876,0.379,0,1.4,0,14,8,44,44,24,7,0,0,0,319.1,270,6,87,82,106,286,2.31,0.269,1.18,10.7,0.2,7.6,3,8.1,2.7,0,0,0,0,2.67,0,10.4,12.5,Slot,-,Average
33502,CF,23,JOHNNY GUTHRIE,,16,USA,"Brooklyn, NY","5' 11""",165 lbs,Right,Right,Bryant,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,26,26,131,107,49,11,3,0,28,34,18,3,14,0.458,0.538,0.617,41.5,17.2,0.159,0.496,1.155,0.462,0,2.1,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33803,RP,21,TOM GUY,,16,USA,"Brooklyn, NY","6' 4""",170 lbs,Right,Right,Fort Lee,-,Average,HS Junior,3,NEU,84-86 Mph,Normal (3/4),Normal,22,22,111,103,38,8,2,0,21,34,2,9,10,0.369,0.37,0.485,18.9,6.9,0.117,0.357,0.856,0.392,0,0.4,0,6,3,29,22,10,5,1,0,0,175.1,152,8,60,55,72,150,2.82,0.259,1.28,11.8,0.4,7.8,3.7,7.7,2.1,0,0,0,0,3.4,0,3.8,5.2,Slot,-,Average
33509,SS,18,JACK HALL,,15,USA,"Ironton, OH","5' 11""",155 lbs,Right,Right,St. Joseph Central,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,24,24,124,104,43,12,3,3,28,42,18,5,18,0.413,0.508,0.673,38.7,15.3,0.26,0.503,1.181,0.417,0,2,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
34373,2B,16,GENE HAM,,20,USA,"Wallkill, NY","5' 10""",160 lbs,Right,Right,Brooklyn Catholic,-,Good,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,137,137,688,645,176,14,3,5,91,137,15,143,22,0.273,0.306,0.327,70.8,3.8,0.054,0.283,0.634,0.341,0,-2,0,85,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33778,3B,22,ERNIE HANKS,,19,USA,"Denver, CO","5' 10""",180 lbs,Right,Right,College of Waco,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,98,98,495,409,112,22,1,17,74,100,65,40,40,0.274,0.391,0.457,82,7,0.183,0.375,0.849,0.268,0,2.5,0,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
34002,C,22,BILLY HANLEY,,17,USA,"Akron, OH","5' 9""",160 lbs,Switch,Right,North,-,Average,HS Junior,1,EX FB,80-83 Mph,Normal (3/4),Normal,63,63,315,272,106,44,4,4,67,99,34,28,52,0.39,0.458,0.625,82.6,12.5,0.235,0.457,1.083,0.42,0,3.8,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33534,3B,10,EARL HANSON,,20,USA,"Council Bluffs, IA","6' 0""",175 lbs,Left,Right,Calumet Catholic,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,113,113,571,503,143,22,7,6,89,105,58,29,35,0.284,0.359,0.392,83.9,5.9,0.107,0.333,0.75,0.291,0,0.9,0,76,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
35480,CF,13,BUS HARRIS,,19,USA,"Bridgeport, CT","5' 10""",150 lbs,Left,Left,San Diego Maritime Academy,-,Fair,CO Sophomore,1,EX FB,80-83 Mph,Normal (3/4),Normal,126,126,634,524,186,40,15,12,112,144,82,30,67,0.355,0.441,0.557,153.1,10.8,0.202,0.424,0.998,0.352,0,5.9,0,114,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
34008,SS,10,JOE HARRIS,,17,USA,"Philadelphia, PA","5' 10""",150 lbs,Right,Right,Central,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,70,70,357,302,126,34,2,8,84,104,33,15,44,0.417,0.489,0.623,99,13.8,0.205,0.469,1.111,0.418,0,4.8,0,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33528,C,22,CHARLIE HAWKINS,,20,USA,"Fullerton, CA","5' 10""",185 lbs,Right,Right,CC Los Angeles,-,Great,CO Sophomore,1,FB,80-83 Mph,Over the Top,Normal,98,98,497,425,120,21,0,4,61,94,60,23,25,0.282,0.371,0.36,63.9,5.4,0.078,0.33,0.731,0.289,0,0.6,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33561,RF,24,EDDIE HEATON,,16,USA,"Scottsbluff, NE","6' 0""",160 lbs,Left,Left,Superior,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,52,52,263,209,88,27,1,7,61,77,41,11,35,0.421,0.538,0.66,83.3,17.7,0.239,0.513,1.198,0.424,0,4.5,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33536,SP,21,GEORGE HENDERSON,,20,USA,"St. Petersburg, FL","5' 7""",155 lbs,Right,Right,Marquis College,-,Good,CO Sophomore,5,NEU,87-89 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,7,11,0,0,0,177.2,206,22,113,108,86,97,5.47,0.311,1.64,14.8,1.1,10.4,4.4,4.9,1.1,0,0,0,0,5.19,0,-0.1,-0.2,Slot,-,Average
33982,C,65,WALLY HENDERSON,WARLOCK,17,USA,"Salem, MA","5' 10""",155 lbs,Right,Right,Salem,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,77,77,393,325,130,38,2,3,70,111,39,26,43,0.4,0.487,0.557,97.1,12.5,0.157,0.453,1.044,0.422,0,4.7,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33995,SP,16,ELMER HENION,,17,USA,"Carnegie, PA","5' 10""",155 lbs,Right,Right,Galloway,-,Average,HS Junior,3,FB,85-87 Mph,Normal (3/4),Normal,13,13,68,60,23,10,1,0,22,19,0,8,11,0.383,0.385,0.583,11.7,6.2,0.2,0.386,0.968,0.418,0,0.4,0,16,8,44,25,12,4,1,0,0,195.1,155,8,64,58,91,192,2.67,0.253,1.26,11.7,0.4,7.1,4.2,8.8,2.1,0,0,0,0,3.27,0,4.2,5.8,Slot,-,Average
33780,SS,2,AL HERRIOTT,,17,USA,"Kansas City, MO","5' 9""",150 lbs,Right,Right,Sedalia,-,Average,HS Junior,1,FB,80-83 Mph,Sidearm,Normal,51,51,257,223,95,34,2,4,61,89,29,9,40,0.426,0.486,0.65,75.2,14.3,0.224,0.48,1.136,0.427,0,3.7,0,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33568,RF,53,DON HERSEY,,19,USA,"DeKalb, IL","6' 2""",195 lbs,Right,Left,Bluegrass State,-,Great,CO Sophomore,1,FB,80-83 Mph,Over the Top,Normal,99,99,499,420,128,23,1,17,88,104,67,30,41,0.305,0.408,0.486,92.7,8.3,0.181,0.392,0.893,0.295,0,3.3,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33820,2B,11,AL HESS,,19,USA,"Moundsville, WV","6' 0""",180 lbs,Right,Right,Georgia Baptist,-,Great,CO Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,91,91,457,396,106,21,11,3,60,67,53,19,35,0.268,0.354,0.399,68.5,6,0.131,0.334,0.753,0.272,0,0.7,0,72,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33517,SS,5,FRANK HILL,,20,USA,"Chicago, IL","5' 8""",150 lbs,Right,Right,Tallmadge State,-,Good,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,55,55,277,237,68,13,6,7,48,48,37,20,26,0.287,0.382,0.481,49.2,7.3,0.194,0.374,0.863,0.289,0,1.4,0,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33921,C,18,HARRY HINKLE,,17,USA,"Newark, NJ","6' 0""",175 lbs,Right,Right,Newark,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,65,65,331,295,138,32,3,3,78,127,23,13,38,0.468,0.509,0.627,99.1,15.6,0.159,0.487,1.136,0.477,0,4.9,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33917,C,13,JACK HINTON,,17,USA,"Shiloh, NJ","5' 11""",175 lbs,Left,Right,Shiloh,-,Average,HS Junior,1,EX FB,80-83 Mph,Normal (3/4),Normal,71,71,363,309,123,26,2,5,75,96,39,24,33,0.398,0.462,0.544,84.4,11.1,0.146,0.431,1.006,0.413,0,3.6,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33810,2B,8,BERT HITCHCOCK,,17,USA,"New York, NY","5' 10""",150 lbs,Right,Right,Montclair,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,50,50,252,205,91,26,9,2,52,75,35,7,37,0.444,0.528,0.688,83.2,16.8,0.244,0.504,1.216,0.449,0,4.1,0,43,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33943,CF,11,PAT HOFFMAN,,17,USA,"Benton Harbor, MI","5' 11""",165 lbs,Right,Right,Benton Harbor,-,Average,HS Junior,4,NEU,83-85 Mph,Over the Top,Normal,75,75,380,332,149,40,2,2,83,110,30,11,44,0.449,0.508,0.599,107.7,14.8,0.151,0.478,1.107,0.458,0,5.4,0,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
34238,SS,18,LOU HOFMEISTER,,17,USA,"Eagle Pass, TX","5' 10""",150 lbs,Right,Right,Junction,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,71,71,363,312,134,33,12,6,85,119,35,18,51,0.429,0.492,0.67,112.4,15.2,0.24,0.484,1.161,0.44,0,5.3,0,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33511,3B,11,BILL HOGAN,CREOLE,21,USA,"Waukegan, IL","6' 0""",190 lbs,Right,Right,American Atlantic,-,Great,CO Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,54,54,270,232,60,8,1,3,33,51,36,24,12,0.259,0.361,0.341,35.1,5.2,0.082,0.323,0.701,0.278,0,0.2,0,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33529,C,9,BILL HOLDEN,,20,USA,"Richmond, VA","5' 10""",185 lbs,Right,Right,Western Florida,-,Great,CO Sophomore,1,FB,80-83 Mph,Sidearm,Normal,108,108,541,489,134,20,2,1,73,108,36,23,23,0.274,0.331,0.329,58.1,4.3,0.055,0.299,0.66,0.283,0,-0.8,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
34001,LF,7,BUD HOLLAND,,17,USA,"Munhall, PA","5' 11""",165 lbs,Right,Right,Munhall,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,74,74,371,307,127,37,5,9,86,110,52,19,51,0.414,0.496,0.655,107.4,14.8,0.241,0.483,1.151,0.415,0,5.4,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33764,CF,28,CAL HOLMES,,20,USA,"Worcester, MA","5' 10""",165 lbs,Right,Left,Lane State,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,119,119,597,514,142,22,9,3,72,101,74,31,34,0.276,0.371,0.372,89.9,6.3,0.095,0.336,0.743,0.289,0,1,0,78,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33792,1B,4,CHICK HOLTON,,17,USA,"Chicago Heights, IL","5' 11""",180 lbs,Right,Right,Kenosha,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,47,47,241,201,88,37,2,7,56,72,25,13,46,0.438,0.513,0.746,81.6,17.6,0.308,0.516,1.259,0.443,0,4.2,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33813,SS,21,JACK HOLTON,,17,USA,"Chicago, IL","5' 11""",155 lbs,Right,Right,Juda,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,48,48,245,210,91,21,3,3,59,72,22,6,27,0.433,0.508,0.605,70.8,14.7,0.171,0.48,1.113,0.438,0,3.5,0,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
37532,CF,7,DON HORN,,20,USA,"Stoughton, MA","6' 0""",175 lbs,Right,Right,Georgia Baptist,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,143,143,726,652,218,53,22,7,134,156,36,17,82,0.334,0.386,0.515,140.1,7.8,0.181,0.386,0.901,0.331,0,4.4,0,115,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33736,SP,36,DON HOUGHTON,,17,USA,"New York, NY","6' 3""",160 lbs,Switch,Right,Tullytown,-,Average,HS Junior,3,NEU,86-88 Mph,Normal (3/4),Normal,6,6,34,32,11,3,2,0,8,9,0,7,5,0.344,0.353,0.562,6.2,7.3,0.219,0.382,0.915,0.423,0,0.2,0,1,1,31,17,9,4,0,0,0,147.1,126,3,48,42,58,139,2.57,0.278,1.25,11.5,0.2,7.7,3.5,8.5,2.4,0,0,0,0,2.84,0,4,4.4,Slot,-,Average
33896,RF,28,BEN HOUSE,,17,USA,"Piqua, OH","5' 9""",155 lbs,Left,Left,Piqua,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,71,71,365,302,127,26,2,3,82,97,37,23,31,0.421,0.496,0.55,90.6,12.9,0.129,0.453,1.046,0.438,0,4.4,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33722,SP,4,ART HULL,,17,USA,"Columbus, OH","5' 11""",150 lbs,Left,Left,New Bremen,-,Average,HS Junior,3,NEU,85-87 Mph,Over the Top,Normal,30,30,157,141,56,14,3,2,31,42,7,13,19,0.397,0.425,0.582,35.6,9.9,0.184,0.419,1.006,0.419,0,1.4,0,10,5,28,28,17,3,0,0,0,208.2,151,6,49,41,68,247,1.77,0.252,1.05,9.6,0.3,6.5,2.9,10.7,3.6,0,0,0,0,2.23,0,8.3,9.3,Slot,-,Average
33771,RF,22,AL JACKSON,,17,USA,"Boone, IA","5' 11""",165 lbs,Switch,Left,Boone,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,48,48,246,198,86,23,6,7,51,76,34,9,36,0.434,0.531,0.717,87.6,19.4,0.283,0.522,1.248,0.427,0,4.4,0,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33964,2B,46,ADOLPH JACOBSON,,17,USA,"Greeley, CO","6' 1""",155 lbs,Right,Right,Greeley,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,69,69,349,296,127,47,14,10,82,109,36,16,71,0.429,0.497,0.784,127.5,18.6,0.355,0.523,1.281,0.425,0,6.3,0,45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33526,C,24,BILL JOHNSON,,16,USA,"St. Augustine, FL","5' 9""",150 lbs,Right,Right,Jacksonville,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,48,48,246,189,85,20,1,4,56,76,35,10,25,0.45,0.554,0.63,73.9,16.8,0.18,0.503,1.183,0.453,0,4,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33497,C,22,CARL JOHNSON,,16,USA,"Quincy, MA","6' 1""",190 lbs,Right,Right,Brookfield,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,23,23,119,102,45,14,2,3,28,43,13,3,19,0.441,0.496,0.706,37.9,16.8,0.265,0.503,1.202,0.424,0,1.9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33508,SP,56,CHARLIE JOHNSON,,16,USA,"San Francisco, CA","5' 11""",155 lbs,Left,Left,McClatchy,-,Average,HS Junior,3,NEU,83-85 Mph,Normal (3/4),Normal,24,24,124,116,39,8,1,1,22,32,2,15,10,0.336,0.344,0.448,18.6,5.8,0.112,0.336,0.793,0.369,0,0.2,0,10,4,12,6,3,1,0,0,0,48,37,1,15,11,17,60,2.06,0.281,1.12,10.3,0.2,6.9,3.2,11.2,3.5,0,0,0,0,2.1,0,1.8,1.5,Slot,-,Average
33564,CF,21,HORATIO JOHNSON,,20,USA,"Springfield, OH","5' 7""",145 lbs,Switch,Right,Coastal State,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,80,80,407,347,96,14,9,4,59,76,49,19,27,0.277,0.366,0.403,60.6,5.8,0.127,0.339,0.769,0.28,0,0.8,0,73,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
34269,SP,43,DONNIE JONES,MOLE KILLER,17,USA,"Albert Lea, MN","6' 2""",185 lbs,Switch,Right,Minneapolis,-,Average,HS Junior,4,GB,87-89 Mph,Normal (3/4),GB'er,10,10,53,48,19,5,0,3,19,18,1,4,8,0.396,0.392,0.688,11.5,8.2,0.292,0.428,1.08,0.372,0,0.5,0,10,5,47,47,33,3,0,0,0,370.1,231,4,50,40,67,525,0.97,0.258,0.8,7.3,0.1,5.6,1.6,12.8,7.8,0,0,0,0,1.08,0,23,22.6,Slot,-,Average
33525,C,25,JEFF JONES,,20,USA,"Scranton, PA","5' 9""",180 lbs,Left,Right,Harrisburg State,-,Average,CO Sophomore,1,FB,80-83 Mph,Over the Top,Normal,48,48,243,206,58,8,0,2,31,48,31,24,10,0.282,0.373,0.35,30.9,5.4,0.068,0.33,0.723,0.306,0,0.3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33986,SS,45,RED JONES,,17,USA,"Cranston, RI","5' 9""",145 lbs,Switch,Right,Maynard,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,68,68,350,287,113,37,4,6,71,96,48,20,47,0.394,0.49,0.613,94.5,13.4,0.22,0.47,1.103,0.405,0,4.7,0,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33927,RF,20,ROSIE JONES,,17,USA,"New York, NY","6' 2""",180 lbs,Left,Left,Browning,-,Average,HS Junior,1,FB,80-83 Mph,Sidearm,Normal,73,73,374,332,170,54,5,5,96,141,20,15,64,0.512,0.544,0.75,142.9,21.8,0.238,0.544,1.294,0.517,0,7.4,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33770,SS,18,STEVE JONES,,20,USA,"Topeka, KS","6' 0""",175 lbs,Right,Right,Topeka State,-,Great,CO Sophomore,1,NEU,80-83 Mph,Over the Top,Normal,109,109,549,466,121,17,2,3,69,89,72,46,22,0.26,0.365,0.324,67.7,4.9,0.064,0.32,0.689,0.282,0,0.2,0,74,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33566,CF,10,PETE JOSEPH,,17,USA,"Detroit, MI","5' 11""",155 lbs,Right,Right,Bay City,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,52,52,261,215,87,28,9,7,56,72,33,16,44,0.405,0.496,0.716,83.6,15.8,0.312,0.501,1.212,0.412,0,4.2,0,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average
33501,SP,8,WILLIE KADER,,16,USA,"Saginaw, MI","6' 2""",170 lbs,Right,Right,Au Sable,-,Average,HS Junior,3,NEU,83-85 Mph,Normal (3/4),Normal,25,25,128,121,45,6,1,0,28,40,3,14,7,0.372,0.392,0.438,21.2,6.9,0.066,0.36,0.83,0.421,0,0.5,0,9,4,14,14,10,1,0,0,0,113,84,3,29,26,45,119,2.07,0.251,1.14,10.4,0.2,6.7,3.6,9.5,2.6,0,0,0,0,2.66,0,3.7,4.7,Slot,-,Average
