ID,POS,#,Name,Nickname,Age,NAT,City,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Note
30606,RF,12,Neal Dawson,,21,USA,"Elsmere, DE","6' 2""",180 lbs,Left,Left,Coastal State,-,Great,CO Junior,1,NEU,85-87,SIDE,Normal,227,227,1154,973,295,53,7,29,186,244,154,117,89,0.303,0.397,0.461,213.1,7.8,0.158,0.376,0.858,0.317,0,6,0,167,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$900 ,Extremely Hard,Average,Career,
29495,1B,18,Bob Dean,,17,USA,"Memphis, TN","6' 2""",185 lbs,Right,Right,Mason,Cumberland University,Average,HS Senior,1,FB,84-86,OTT,Normal,99,99,502,394,175,48,3,19,122,167,64,25,70,0.444,0.54,0.726,167.4,18.5,0.282,0.524,1.266,0.436,0,9.1,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
29060,CF,21,Jack Denis,,17,USA,"San Francisco, CA","5' 10""",145 lbs,Right,Right,Live Oak,California Catholic,Average,HS Senior,1,FB,80-83,4-Mar,Normal,53,53,271,223,102,21,0,12,73,99,36,16,33,0.457,0.535,0.713,92.7,18.7,0.256,0.524,1.248,0.452,0,4.9,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$3k,Extremely Hard,Average,Career,
29553,CF,14,Eddie Dickey,,17,USA,"Carlisle, PA","6' 1""",150 lbs,Right,Right,Lutheran,Laclede,Average,HS Senior,1,NEU,83-85,4-Mar,Normal,92,92,470,389,192,49,21,40,156,199,60,21,110,0.494,0.57,1.036,249.5,30.9,0.542,0.639,1.606,0.456,0,13.2,0,77,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$35k,Extremely Hard,Average,Career,
29566,CF,9,Willie Dieter,,18,USA,"Joliet, IL","5' 11""",160 lbs,Left,Left,Ellensburg,Utah A&M,Average,HS Senior,3,FB,86-88,4-Mar,Normal,95,95,485,391,158,43,4,11,103,133,59,25,58,0.404,0.488,0.619,131.1,13.7,0.215,0.465,1.107,0.402,0,6.3,0,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
30192,2B,6,Jack Dipasquale,,21,USA,"San Luis Obispo, CA","6' 0""",185 lbs,Right,Right,Sunnyvale,-,Good,CO Junior,1,NEU,84-86,OTT,Normal,218,218,1096,946,285,40,8,24,175,226,127,92,72,0.301,0.383,0.437,178.6,6.6,0.135,0.361,0.82,0.311,0,4.3,0,139,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Average,Career,
30838,SP,31,Johnny Dobbins,,20,USA,"Monroe, WA","6' 0""",160 lbs,Left,Right,Calumet Catholic,-,Great,CO Junior,3,NEU,90-92,4-Mar,Normal,55,55,277,262,97,22,4,7,63,86,2,21,33,0.37,0.374,0.565,54,7.7,0.195,0.392,0.939,0.375,0,1.8,0,30,14,103,103,42,30,0,0,0,693,582,31,258,239,370,780,3.1,0.278,1.37,12.5,0.4,7.6,4.8,10.1,2.1,0,0,0,0,3.16,0,18.5,19.2,Slot,Easy,Average,Career,
29416,SP,21,Harry Dodson,,22,USA,"Morgantown, WV","6' 2""",190 lbs,Right,Right,West Goshen State,-,Fair,CO Senior,3,FB,84-86,4-Mar,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,22,17,0,0,0,347.2,334,24,162,153,194,313,3.96,0.293,1.52,13.8,0.6,8.6,5,8.1,1.6,0,0,0,0,4.01,0,4.8,5.5,Slot,Very Easy,Average,Career,
29673,SP,17,Joe Doran,,22,USA,"Lafayette, IN","6' 0""",185 lbs,Left,Left,Arkansas A&T,-,Great,CO Senior,6,FB,85-87,OTT,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,19,34,0,0,0,492,548,39,317,307,372,338,5.62,0.305,1.87,16.9,0.7,10,6.8,6.2,0.9,0,0,0,0,5.15,0,0.3,-0.7,Slot,Easy,Average,Career,
29615,C,45,Jim Doyle,,17,USA,"Salt Lake City, UT","6' 1""",165 lbs,Right,Right,Bountiful,Fremont State,Average,HS Senior,1,EX FB,80-83,4-Mar,Normal,90,90,461,408,170,34,4,14,112,149,33,18,52,0.417,0.464,0.623,122,12.4,0.206,0.459,1.086,0.408,0,5.7,0,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Hard,Average,Career,
30613,C,13,Roy Durham,,21,USA,"Darlington, SC","5' 10""",180 lbs,Right,Right,Georgia Baptist,-,Great,CO Junior,1,EX FB,84-86,4-Mar,Normal,194,194,983,853,279,51,2,30,186,225,105,67,83,0.327,0.4,0.497,183.5,8.2,0.17,0.388,0.897,0.325,0,6.1,0,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$490 ,Normal,Average,Career,
30359,3B,22,Joe Edmonds,,21,USA,"Chicago, IL","6' 0""",170 lbs,Right,Right,Whitney College,-,Great,CO Junior,1,EX FB,80-83,OTT,Normal,195,195,986,863,291,45,4,25,193,233,106,77,74,0.337,0.406,0.486,184.7,8.2,0.148,0.388,0.892,0.346,0,6.1,0,58,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Easy,Average,Career,
29558,1B,30,Johnny Elliot,,17,USA,"Detroit, MI","6' 3""",190 lbs,Left,Left,Owosso,NW New York State,Average,HS Senior,1,EX FB,83-85,4-Mar,Normal,93,93,474,394,200,51,5,17,130,166,55,23,73,0.508,0.569,0.792,190.5,23.9,0.284,0.563,1.361,0.506,0,10.2,0,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$7k,Extremely Hard,Average,Career,
30862,CF,3,Dave Evans,,20,USA,"Saginaw, MI","5' 11""",160 lbs,Right,Right,Central Kentucky,-,Great,CO Junior,1,NEU,84-86,OTT,Normal,246,246,1245,1047,338,58,31,16,202,252,150,99,105,0.323,0.413,0.483,257.4,8.9,0.16,0.39,0.896,0.34,0,7.9,0,237,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Average,Career,
29044,CF,10,Frank Falco,Fireball,18,USA,"Chicago, IL","6' 0""",170 lbs,Switch,Left,Mishawaka,Tallmadge State,Average,HS Senior,1,FB,83-85,4-Mar,Normal,48,48,243,207,90,29,9,6,60,83,28,9,44,0.435,0.5,0.749,82,16,0.314,0.513,1.249,0.431,0,4.2,0,46,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
30850,SS,11,Herb Ferreiras,,21,USA,"Chicago, IL","6' 1""",175 lbs,Right,Right,Western Iowa,-,Good,CO Junior,1,NEU,80-83,4-Mar,Normal,273,273,1377,1192,408,79,6,12,239,302,133,80,97,0.342,0.416,0.449,247.7,8.1,0.107,0.383,0.864,0.355,0,8,0,66,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$750 ,Normal,Average,Career,
29261,SP,9,Bugs Fitzgerald,,21,USA,"Denton, TX","5' 8""",155 lbs,Right,Right,Red River State,-,Good,CO Junior,4,EX FB,83-85,4-Mar,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,13,24,0,0,0,368.2,433,34,226,218,209,190,5.32,0.298,1.74,15.7,0.8,10.6,5.1,4.6,0.9,0,0,0,0,5.09,0,0.4,0.4,Slot,Normal,Average,Career,
30203,SP,23,Johnnie Fitzgerald,,21,USA,"Tilton, IL","5' 10""",165 lbs,Right,Right,Lincoln College,-,Great,CO Junior,3,EX FB,87-89,4-Mar,Normal,21,21,109,104,36,6,0,0,24,25,4,7,6,0.346,0.376,0.404,16.4,6.2,0.058,0.349,0.78,0.371,0,0.3,0,7,3,71,71,28,24,0,0,0,500.2,502,31,233,219,240,415,3.94,0.29,1.48,13.5,0.6,9,4.3,7.5,1.7,0,0,0,0,3.85,0,8.6,8.8,Slot,Normal,Average,Career,
29541,SP,23,Tiny Fowler,,18,USA,"San Francisco, CA","6' 1""",160 lbs,Right,Right,Drew,Lane State,Average,HS Senior,5,FB,86-88,4-Mar,Normal,48,48,245,229,96,24,1,3,60,80,11,9,28,0.419,0.449,0.572,61.4,11.8,0.153,0.44,1.021,0.427,0,2.6,0,14,4,62,62,34,9,0,0,0,431.2,349,10,93,82,83,526,1.71,0.28,1,9.1,0.2,7.3,1.7,11,6.3,0,0,0,0,1.67,0,21.1,20.2,$2k,Extremely Hard,Average,Career,
29236,SP,31,Don Fox,,17,USA,"North Andover, MA","6' 0""",155 lbs,Switch,Right,North Andover,Brooklyn Catholic,Average,HS Senior,3,NEU,84-86,OTT,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,20,9,0,0,0,297,247,6,83,75,103,351,2.27,0.282,1.18,10.8,0.2,7.5,3.1,10.6,3.4,0,0,0,0,2.2,0,11.8,11.3,$2k,Extremely Hard,Average,Career,
29308,SP,16,Russ Francis,,18,USA,"Clifton, TN","5' 7""",125 lbs,Switch,Right,Savannah,Bluegrass State,Average,HS Senior,3,NEU,84-86,OTT,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,21,10,0,0,0,309,316,6,123,116,142,227,3.38,0.281,1.48,13.4,0.2,9.2,4.1,6.6,1.6,0,0,0,0,3.39,0,6.8,7.2,$2k,Extremely Hard,Average,Career,
29519,SP,17,Les Frandsen,,17,USA,"Collinwood, TN","6' 5""",185 lbs,Right,Right,Henderson,Hamman,Average,HS Senior,3,FB,84-86,4-Mar,Normal,7,7,39,36,12,4,1,1,7,9,1,7,6,0.333,0.368,0.583,7.9,8.2,0.25,0.393,0.952,0.393,0,0.3,0,3,1,58,58,32,10,0,0,0,442.1,348,8,115,102,169,520,2.08,0.264,1.17,10.7,0.2,7.1,3.4,10.6,3.1,0,0,0,0,2.28,0,17.2,18.2,$3k,Extremely Hard,Average,Career,
29691,CF,20,Del Freeborn,,23,USA,"Ellsworth, ME","5' 10""",165 lbs,Right,Right,Bluegrass State,-,Great,CO Senior,1,NEU,83-85,4-Mar,Normal,198,198,996,856,223,29,6,28,155,173,111,107,63,0.261,0.351,0.407,146.9,5.9,0.146,0.334,0.757,0.268,0,1.5,0,129,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Very Easy,Average,Career,
30528,CF,12,Joe Fulgham,,21,USA,"Watertown, CT","5' 11""",190 lbs,Right,Right,St. Blane College,-,Great,CO Junior,1,NEU,85-87,4-Mar,Normal,223,223,1131,984,332,64,43,31,214,272,106,76,138,0.337,0.411,0.584,256.3,9.6,0.247,0.42,0.995,0.34,0,10.2,0,168,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$11k,Easy,Average,Career,
32640,SP,24,Joe Gallo,,21,USA,"Philadelphia, PA","5' 9""",165 lbs,Right,Right,Carolina Poly,-,Great,CO Senior,3,NEU,85-87,OTT,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,12,22,0,0,0,307.1,407,41,297,286,319,106,8.38,0.298,2.36,21.4,1.2,11.9,9.3,3.1,0.3,0,0,0,0,7.41,0,-6.6,-8.1,Slot,Very Easy,Average,Career,
30841,3B,12,Bill Gardner,,21,USA,"Claude, TX","6' 0""",185 lbs,Right,Right,Cumberland University,-,Great,CO Junior,1,FB,83-85,4-Mar,Normal,240,240,1217,1028,321,53,8,30,210,277,152,115,91,0.312,0.404,0.467,216.4,7.8,0.155,0.381,0.871,0.325,0,6.9,0,53,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$900 ,Hard,Average,Career,
30848,SP,11,Nellie George,,20,USA,"New York, NY","5' 10""",160 lbs,Left,Right,Coastal California,-,Great,CO Junior,4,NEU,90-92,4-Mar,Normal,32,32,163,154,54,12,1,3,30,42,1,12,16,0.351,0.356,0.5,26.8,6.4,0.149,0.36,0.856,0.359,0,0.6,0,16,8,106,82,27,29,1,0,0,594.2,601,38,311,289,355,498,4.37,0.287,1.61,14.6,0.6,9.1,5.4,7.5,1.4,0,0,0,0,4.19,0,7.1,6.4,$800 ,Normal,Average,Career,
29534,SP,21,Jake Giles,,17,USA,"Binghamton, NY","6' 0""",165 lbs,Right,Left,West Pittston,Lane State,Average,HS Senior,3,NEU,86-88,4-Mar,Normal,29,29,150,142,52,15,3,2,31,42,1,12,20,0.366,0.377,0.556,29.2,8,0.19,0.388,0.933,0.388,0,0.9,0,7,4,60,60,39,2,0,0,0,435,261,8,70,59,145,729,1.22,0.266,0.93,8.5,0.2,5.4,3,15.1,5,0,0,0,0,1.14,0,25.7,24.1,$3k,Extremely Hard,Average,Career,
29403,3B,13,Pete Golas,,22,USA,"Jackson, OH","5' 10""",180 lbs,Right,Right,Opelika State,-,Great,CO Senior,1,NEU,80-83,4-Mar,Normal,139,139,697,599,158,16,3,22,96,139,78,72,41,0.264,0.357,0.411,106,6.1,0.147,0.341,0.768,0.267,0,1.5,0,97,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Average,Career,
29607,CF,9,Al Goldson,,17,USA,"Warsaw, IN","6' 3""",180 lbs,Right,Right,Butler,Midwestern University,Average,HS Senior,1,FB,85-87,4-Mar,Normal,98,98,499,436,192,41,5,6,112,159,45,28,52,0.44,0.493,0.599,136.3,13.9,0.158,0.464,1.091,0.458,0,6.4,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
29574,SP,7,Jack Gordon,,17,USA,"Cincinnati, OH","6' 5""",180 lbs,Left,Right,Catholic Central,Calumet Catholic,Average,HS Senior,3,FB,84-86,4-Mar,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,32,12,0,0,0,441.2,354,9,104,98,132,545,2,0.283,1.1,10,0.2,7.2,2.7,11.1,4.1,0,0,0,0,1.93,0,19.7,19.6,$370 ,Normal,Average,Career,
29606,C,40,Joe Grace,,17,USA,"Ada, OK","6' 0""",175 lbs,Right,Right,Aurora,Bluegrass State,Average,HS Senior,1,NEU,80-83,SIDE,Normal,102,102,518,416,171,35,6,12,116,153,67,19,53,0.411,0.506,0.611,141,14.1,0.2,0.474,1.116,0.406,0,7.1,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
30814,SP,2,Roy Gray,,20,USA,"Cleveland, OH","6' 2""",175 lbs,Right,Right,Eastern Oklahoma,-,Great,CO Junior,3,FB,84-86,OTT,Normal,16,16,86,78,30,10,0,0,21,24,2,9,10,0.385,0.4,0.513,16.5,7.5,0.128,0.388,0.913,0.417,0,0.5,0,18,7,103,103,42,34,0,0,0,746.1,800,43,408,391,455,535,4.72,0.288,1.68,15.3,0.5,9.6,5.5,6.5,1.2,0,0,0,0,4.4,0,8.2,7.9,Slot,Normal,Average,Career,
29547,SS,16,Tom Gray,,17,USA,"Chicago, IL","6' 1""",160 lbs,Right,Right,Goddard,Miami State,Average,HS Senior,1,NEU,85-87,SIDE,Normal,96,96,490,406,166,33,8,10,105,147,59,25,51,0.409,0.483,0.603,136.6,13.6,0.195,0.459,1.087,0.411,0,6.1,0,66,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
30249,1B,29,Andy Green,,20,USA,"Odessa, MO","6' 2""",200 lbs,Right,Right,Maryland State,-,Great,CO Junior,1,FB,85-87,4-Mar,Normal,199,199,1006,849,289,53,6,35,197,259,107,89,94,0.34,0.436,0.541,217.2,10.1,0.2,0.423,0.977,0.348,0,9.4,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$5k,Normal,Average,Career,
30902,C,32,Dave Green,,21,USA,"Grand Rapids, MI","5' 10""",180 lbs,Right,Right,Laclede,-,Average,CO Junior,1,FB,80-83,4-Mar,Normal,262,262,1331,1113,347,60,3,31,225,282,187,149,94,0.312,0.41,0.455,231.6,7.7,0.143,0.381,0.864,0.334,0,7.5,0,37,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$950 ,Hard,Average,Career,
29439,CF,5,Ray Gregg,,17,USA,"Brevard, NC","6' 1""",170 lbs,Right,Right,Brevard,Mississippi Tech,Average,HS Senior,1,NEU,80-83,4-Mar,Normal,73,73,373,306,127,31,3,10,83,108,43,17,44,0.415,0.503,0.634,107.8,14.1,0.219,0.481,1.137,0.413,0,5.4,0,52,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Hard,Average,Career,
29510,SP,19,Doc Griffin,,17,USA,"Philadelphia, PA","6' 1""",160 lbs,Right,Right,Bath,St. Blane College,Average,HS Senior,3,NEU,84-86,4-Mar,Normal,37,37,188,171,63,15,0,4,39,54,7,14,19,0.368,0.385,0.526,35.1,7.6,0.158,0.378,0.911,0.376,0,1,0,15,7,59,59,34,6,0,0,0,408,324,12,106,98,151,469,2.16,0.258,1.16,10.7,0.3,7.1,3.3,10.3,3.1,0,0,0,0,2.46,0,14.6,16.7,$390 ,Normal,Average,Career,
29435,C,8,Mark Griffith,,18,USA,"Crockett, CA","5' 11""",180 lbs,Switch,Right,Crockett,Susquehanna State,Average,HS Senior,1,NEU,80-83,4-Mar,Normal,70,70,359,304,125,26,5,11,83,111,41,14,42,0.411,0.481,0.638,98.5,13.7,0.227,0.468,1.12,0.404,0,4.7,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$4k,Extremely Hard,Average,Career,
29424,SP,24,Kent Grimaldi,,18,USA,"Gibsland, LA","6' 0""",160 lbs,Left,Left,Gibsland,Cheney College,Average,HS Senior,3,FB,84-86,4-Mar,Normal,9,9,49,45,16,6,1,1,15,15,1,3,8,0.356,0.362,0.6,9.9,8.1,0.244,0.385,0.962,0.357,0,0.3,0,3,1,42,42,23,6,0,0,0,294.2,246,7,71,66,79,312,2.02,0.262,1.1,10,0.2,7.5,2.4,9.5,3.9,0,0,0,0,2.23,0,11.6,12.8,$2k,Extremely Hard,Average,Career,
29036,C,5,Bill Gully,,21,USA,"Chicago, IL","6' 2""",210 lbs,Right,Right,Bay State (FL),-,Average,CO Junior,1,NEU,84-86,4-Mar,Normal,124,124,626,569,152,12,0,7,89,114,48,101,19,0.267,0.329,0.325,65.4,4.2,0.058,0.297,0.654,0.315,0,-1.1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,Career,
29509,SP,32,Israel Gutierrez,,17,USA,"New York, NY","6' 4""",170 lbs,Left,Left,Darby,Long Island Maritime College,Average,HS Senior,3,NEU,83-85,4-Mar,Normal,29,29,147,135,51,16,1,4,36,40,4,12,21,0.378,0.399,0.6,31.9,9,0.222,0.412,0.999,0.388,0,1.2,0,12,6,54,54,28,9,0,0,0,377.2,358,9,133,127,165,300,3.03,0.267,1.38,12.6,0.2,8.5,3.9,7.1,1.8,0,0,0,0,3.28,0,8.9,10.9,$2k,Extremely Hard,Average,Career,
29555,2B,17,Jerry Hale,,17,USA,"Chicago, IL","6' 2""",175 lbs,Right,Right,Crane,Detroit City College,Average,HS Senior,1,NEU,84-86,4-Mar,Normal,89,89,451,381,156,33,5,7,100,129,47,19,45,0.409,0.474,0.577,127.2,13.3,0.168,0.448,1.052,0.409,0,5.2,0,109,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Hard,Average,Career,
30195,SS,1,Ernie Hall,,20,USA,"St. Louis, MO","6' 0""",160 lbs,Right,Right,Central Ohio,-,Great,CO Junior,1,FB,84-86,4-Mar,Normal,205,205,1034,903,285,42,7,11,180,221,106,78,60,0.316,0.39,0.414,160.8,6.3,0.099,0.359,0.804,0.333,0,3.8,0,140,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$450 ,Normal,Average,Career,
30920,3B,18,Ike Hanna,,21,USA,"New York, NY","5' 10""",175 lbs,Right,Right,Utah A&M,-,Good,CO Junior,1,EX FB,84-86,4-Mar,Normal,239,239,1202,1013,348,69,5,9,216,265,133,83,83,0.344,0.428,0.448,218.7,8.3,0.105,0.388,0.877,0.363,0,7.5,0,48,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$900 ,Hard,Average,Career,
29731,SS,2,John Hanson,,22,USA,"Philadelphia, PA","5' 11""",175 lbs,Right,Right,Coastal State,-,Great,CO Senior,1,NEU,85-87,4-Mar,Normal,190,190,957,839,226,27,2,21,152,167,108,93,50,0.269,0.355,0.381,128.8,5.3,0.112,0.331,0.736,0.282,0,1.2,0,110,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,Career,
30799,CF,39,Bill Hardaway,,20,USA,"Woodbridge, NJ","6' 0""",170 lbs,Left,Left,Northern Mississippi,-,Great,CO Junior,1,NEU,83-85,4-Mar,Normal,233,233,1176,1042,361,62,10,19,225,306,103,67,91,0.346,0.409,0.48,228.6,8.3,0.133,0.389,0.888,0.354,0,7.4,0,157,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$750 ,Normal,Average,Career,
30899,SS,13,Don Harris,,21,USA,"Lancaster, PA","5' 10""",170 lbs,Switch,Right,Carolina Poly,-,Great,CO Junior,1,NEU,83-85,OTT,Normal,266,266,1355,1220,409,58,40,19,250,332,87,103,117,0.335,0.389,0.495,262.5,8.1,0.16,0.382,0.884,0.351,0,7.8,0,177,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$480 ,Easy,Average,Career,
29517,SP,12,Harry Harrison,,17,USA,"New York, NY","6' 0""",150 lbs,Left,Left,Cliffside Park,Texas Panhandle,Average,HS Senior,3,NEU,86-88,OTT,Normal,9,9,47,42,16,3,1,3,15,17,0,7,7,0.381,0.378,0.714,9.6,7.4,0.333,0.425,1.092,0.382,0,0.4,0,10,5,57,57,31,9,0,0,0,401.2,306,7,97,86,144,528,1.93,0.274,1.12,10.2,0.2,6.9,3.2,11.8,3.7,0,0,0,0,1.92,0,17.9,17.4,$2k,Hard,Average,Career,
29521,SS,2,Bill Hartsell,,17,USA,"Wilkes-Barre, PA","6' 5""",180 lbs,Right,Right,Copley,Central Illinois,Average,HS Senior,1,EX FB,84-86,4-Mar,Normal,99,99,505,419,174,39,5,9,106,144,66,25,53,0.415,0.493,0.597,137.2,13.2,0.181,0.462,1.09,0.422,0,6.4,0,63,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$490 ,Easy,Average,Career,
29591,CF,8,Mark Hataway,,18,USA,"Johnstown, PA","6' 0""",165 lbs,Right,Right,Renovo,Eastern State,Average,HS Senior,1,NEU,85-87,OTT,Normal,95,95,480,402,177,52,17,8,106,151,52,15,77,0.44,0.504,0.714,158,16.3,0.274,0.5,1.218,0.437,0,7.7,0,69,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
29529,C,17,Babe Hatch,,17,USA,"Park Ridge, IL","5' 10""",170 lbs,Right,Right,Morris,Miami State,Average,HS Senior,1,NEU,80-83,4-Mar,Normal,100,100,510,415,186,41,5,10,111,167,57,25,56,0.448,0.531,0.643,155.1,16.6,0.195,0.498,1.174,0.455,0,8.1,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Hard,Average,Career,
35236,CF,34,Frank Hawkins,,22,USA,"Wichita, KS","5' 11""",175 lbs,Left,Left,College of Waco,-,Great,CO Senior,1,FB,83-85,4-Mar,Normal,168,168,848,799,215,28,23,1,136,137,38,160,52,0.269,0.303,0.365,103.5,4.6,0.096,0.293,0.669,0.333,0,-1.7,0,119,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Very Easy,Average,Career,
29347,CF,15,Ike Hawkins,,18,USA,"Bee Branch, AR","6' 0""",170 lbs,Right,Right,Branch,Paducah State,Average,HS Senior,1,NEU,85-87,4-Mar,Normal,66,66,338,299,142,34,12,4,83,127,30,18,50,0.475,0.527,0.709,120.5,18.7,0.234,0.525,1.236,0.493,0,6.2,0,49,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$3k,Extremely Hard,Average,Career,
29505,2B,27,Van Haynes,,17,USA,"East Chicago, IN","5' 11""",155 lbs,Right,Right,Sharon,CC Los Angeles,Average,HS Senior,1,NEU,84-86,4-Mar,Normal,89,89,449,375,154,34,6,7,96,134,57,23,47,0.411,0.484,0.589,130.1,13.4,0.179,0.458,1.074,0.416,0,5.5,0,132,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
